vendor_id,week_start_date,vendor_name,vendor_type,sla_target_hours,request_volume,actual_avg_hours,breach_flag,sla_compliance_pct
VEN0011,2023-12-04,Preferred Service Vendor 011,Standard,4,4195,5.41,1,0.9295
VEN0011,2023-12-11,Preferred Service Vendor 011,Standard,4,4664,4.46,1,0.977
VEN0011,2023-12-18,Preferred Service Vendor 011,Standard,4,3277,6.42,1,0.879
VEN0011,2023-12-25,Preferred Service Vendor 011,Standard,4,5361,4.4,1,0.98
VEN0011,2024-01-01,Preferred Service Vendor 011,Standard,4,3592,3.19,0,1.0
VEN0011,2024-01-08,Preferred Service Vendor 011,Standard,4,4781,4.68,1,0.966
VEN0011,2024-01-15,Preferred Service Vendor 011,Standard,4,3300,4.89,1,0.9555
VEN0011,2024-01-22,Preferred Service Vendor 011,Standard,4,2830,2.04,0,1.0
VEN0011,2024-01-29,Preferred Service Vendor 011,Standard,4,3402,4.58,1,0.971
VEN0011,2024-02-05,Preferred Service Vendor 011,Standard,4,4330,2.44,0,1.0
VEN0011,2024-02-12,Preferred Service Vendor 011,Standard,4,2554,5.55,1,0.9225
VEN0011,2024-02-19,Preferred Service Vendor 011,Standard,4,4907,7.06,1,0.847
VEN0011,2024-02-26,Preferred Service Vendor 011,Standard,4,6218,2.24,0,1.0
VEN0011,2024-03-04,Preferred Service Vendor 011,Standard,4,4418,5.57,1,0.9215
VEN0011,2024-03-11,Preferred Service Vendor 011,Standard,4,4048,2.91,0,1.0
VEN0011,2024-03-18,Preferred Service Vendor 011,Standard,4,4054,3.63,0,1.0
VEN0011,2024-03-25,Preferred Service Vendor 011,Standard,4,4214,5.36,1,0.932
VEN0011,2024-04-01,Preferred Service Vendor 011,Standard,4,2190,5.8,1,0.91
VEN0011,2024-04-08,Preferred Service Vendor 011,Standard,4,3197,3.19,0,1.0
VEN0011,2024-04-15,Preferred Service Vendor 011,Standard,4,4486,4.19,1,0.9905
VEN0011,2024-04-22,Preferred Service Vendor 011,Standard,4,3356,3.8,0,1.0
VEN0011,2024-04-29,Preferred Service Vendor 011,Standard,4,3813,5.97,1,0.9015
VEN0011,2024-05-06,Preferred Service Vendor 011,Standard,4,3325,3.4,0,1.0
VEN0011,2024-05-13,Preferred Service Vendor 011,Standard,4,3927,5.16,1,0.942
VEN0011,2024-05-20,Preferred Service Vendor 011,Standard,4,4376,3.48,0,1.0
VEN0011,2024-05-27,Preferred Service Vendor 011,Standard,4,3061,5.42,1,0.929
VEN0011,2024-06-03,Preferred Service Vendor 011,Standard,4,1957,2.43,0,1.0
VEN0011,2024-06-10,Preferred Service Vendor 011,Standard,4,4270,2.6,0,1.0
VEN0011,2024-06-17,Preferred Service Vendor 011,Standard,4,5706,3.97,0,1.0
VEN0011,2024-06-24,Preferred Service Vendor 011,Standard,4,3033,3.66,0,1.0
VEN0011,2024-07-01,Preferred Service Vendor 011,Standard,4,4612,2.32,0,1.0
VEN0011,2024-07-08,Preferred Service Vendor 011,Standard,4,4208,5.76,1,0.912
VEN0011,2024-07-15,Preferred Service Vendor 011,Standard,4,2496,4.98,1,0.951
VEN0011,2024-07-22,Preferred Service Vendor 011,Standard,4,4620,4.39,1,0.9805
VEN0011,2024-07-29,Preferred Service Vendor 011,Standard,4,3933,4.5,1,0.975
VEN0011,2024-08-05,Preferred Service Vendor 011,Standard,4,3956,2.99,0,1.0
VEN0011,2024-08-12,Preferred Service Vendor 011,Standard,4,4495,2.65,0,1.0
VEN0011,2024-08-19,Preferred Service Vendor 011,Standard,4,4828,5.31,1,0.9345
VEN0011,2024-08-26,Preferred Service Vendor 011,Standard,4,4383,3.79,0,1.0
VEN0011,2024-09-02,Preferred Service Vendor 011,Standard,4,5168,4.6,1,0.97
VEN0011,2024-09-09,Preferred Service Vendor 011,Standard,4,6098,4.78,1,0.961
VEN0011,2024-09-16,Preferred Service Vendor 011,Standard,4,5429,5.4,1,0.93
VEN0011,2024-09-23,Preferred Service Vendor 011,Standard,4,4796,4.42,1,0.979
VEN0011,2024-09-30,Preferred Service Vendor 011,Standard,4,3870,2.21,0,1.0
VEN0011,2024-10-07,Preferred Service Vendor 011,Standard,4,5804,4.08,1,0.996
VEN0011,2024-10-14,Preferred Service Vendor 011,Standard,4,4002,5.47,1,0.9265
VEN0011,2024-10-21,Preferred Service Vendor 011,Standard,4,2275,6.68,1,0.866
VEN0011,2024-10-28,Preferred Service Vendor 011,Standard,4,5224,3.83,0,1.0
VEN0011,2024-11-04,Preferred Service Vendor 011,Standard,4,4202,4.04,1,0.998
VEN0011,2024-11-11,Preferred Service Vendor 011,Standard,4,4204,3.85,0,1.0
VEN0011,2024-11-18,Preferred Service Vendor 011,Standard,4,2364,4.31,1,0.9845
VEN0011,2024-11-25,Preferred Service Vendor 011,Standard,4,5693,4.39,1,0.9805
VEN0011,2024-12-02,Preferred Service Vendor 011,Standard,4,4646,3.85,0,1.0
VEN0011,2024-12-09,Preferred Service Vendor 011,Standard,4,4901,4.43,1,0.9785
VEN0011,2024-12-16,Preferred Service Vendor 011,Standard,4,2299,6.12,1,0.894
VEN0011,2024-12-23,Preferred Service Vendor 011,Standard,4,3556,3.66,0,1.0
VEN0011,2024-12-30,Preferred Service Vendor 011,Standard,4,4393,5.25,1,0.9375
VEN0012,2023-01-02,Preferred Service Vendor 012,Preferred,2,5607,2.74,1,0.963
VEN0012,2023-01-09,Preferred Service Vendor 012,Preferred,2,5815,1.72,0,1.0
VEN0012,2023-01-16,Preferred Service Vendor 012,Preferred,2,4143,2.35,1,0.9825
VEN0012,2023-01-23,Preferred Service Vendor 012,Preferred,2,4753,3.57,1,0.9215
VEN0012,2023-01-30,Preferred Service Vendor 012,Preferred,2,4365,2.95,1,0.9525
VEN0012,2023-02-06,Preferred Service Vendor 012,Preferred,2,4823,2.18,1,0.991
VEN0012,2023-02-13,Preferred Service Vendor 012,Preferred,2,2947,2.76,1,0.962
VEN0012,2023-02-20,Preferred Service Vendor 012,Preferred,2,3737,2.37,1,0.9815
VEN0012,2023-02-27,Preferred Service Vendor 012,Preferred,2,3220,1.83,0,1.0
VEN0012,2023-03-06,Preferred Service Vendor 012,Preferred,2,3271,2.32,1,0.984
VEN0012,2023-03-13,Preferred Service Vendor 012,Preferred,2,4054,2.45,1,0.9775
VEN0012,2023-03-20,Preferred Service Vendor 012,Preferred,2,4230,2.75,1,0.9625
VEN0012,2023-03-27,Preferred Service Vendor 012,Preferred,2,2890,2.0,0,1.0
VEN0012,2023-04-03,Preferred Service Vendor 012,Preferred,2,4236,2.42,1,0.979
VEN0012,2023-04-10,Preferred Service Vendor 012,Preferred,2,2775,2.03,1,0.9985
VEN0012,2023-04-17,Preferred Service Vendor 012,Preferred,2,2843,1.34,0,1.0
VEN0012,2023-04-24,Preferred Service Vendor 012,Preferred,2,3481,1.75,0,1.0
VEN0012,2023-05-01,Preferred Service Vendor 012,Preferred,2,1750,3.5,1,0.925
VEN0012,2023-05-08,Preferred Service Vendor 012,Preferred,2,4762,2.09,1,0.9955
VEN0012,2023-05-15,Preferred Service Vendor 012,Preferred,2,3653,3.7,1,0.915
VEN0012,2023-05-22,Preferred Service Vendor 012,Preferred,2,2953,3.16,1,0.942
VEN0012,2023-05-29,Preferred Service Vendor 012,Preferred,2,4656,1.77,0,1.0
VEN0012,2023-06-05,Preferred Service Vendor 012,Preferred,2,4260,1.02,0,1.0
VEN0012,2023-06-12,Preferred Service Vendor 012,Preferred,2,4419,1.96,0,1.0
VEN0012,2023-06-19,Preferred Service Vendor 012,Preferred,2,4458,2.39,1,0.9805
VEN0012,2023-06-26,Preferred Service Vendor 012,Preferred,2,5040,0.8,0,1.0
VEN0012,2023-07-03,Preferred Service Vendor 012,Preferred,2,3295,0.5,0,1.0
VEN0012,2023-07-10,Preferred Service Vendor 012,Preferred,2,2672,1.74,0,1.0
VEN0012,2023-07-17,Preferred Service Vendor 012,Preferred,2,4670,3.17,1,0.9415
VEN0012,2023-07-24,Preferred Service Vendor 012,Preferred,2,3593,1.69,0,1.0
VEN0012,2023-07-31,Preferred Service Vendor 012,Preferred,2,5120,2.64,1,0.968
VEN0012,2023-08-07,Preferred Service Vendor 012,Preferred,2,4484,2.25,1,0.9875
VEN0012,2023-08-14,Preferred Service Vendor 012,Preferred,2,5389,3.13,1,0.9435
VEN0012,2023-08-21,Preferred Service Vendor 012,Preferred,2,5539,1.81,0,1.0
VEN0012,2023-08-28,Preferred Service Vendor 012,Preferred,2,4570,3.18,1,0.941
VEN0012,2023-09-04,Preferred Service Vendor 012,Preferred,2,5823,2.9,1,0.955
VEN0012,2023-09-11,Preferred Service Vendor 012,Preferred,2,3380,4.66,1,0.867
VEN0012,2023-09-18,Preferred Service Vendor 012,Preferred,2,4255,1.56,0,1.0
VEN0012,2023-09-25,Preferred Service Vendor 012,Preferred,2,4324,1.51,0,1.0
VEN0012,2023-10-02,Preferred Service Vendor 012,Preferred,2,3256,3.57,1,0.9215
VEN0012,2023-10-09,Preferred Service Vendor 012,Preferred,2,3654,3.48,1,0.926
VEN0012,2023-10-16,Preferred Service Vendor 012,Preferred,2,3510,2.48,1,0.976
VEN0012,2023-10-23,Preferred Service Vendor 012,Preferred,2,6842,2.02,1,0.999
VEN0012,2023-10-30,Preferred Service Vendor 012,Preferred,2,5720,2.14,1,0.993
VEN0012,2023-11-06,Preferred Service Vendor 012,Preferred,2,2407,2.67,1,0.9665
VEN0012,2023-11-13,Preferred Service Vendor 012,Preferred,2,6575,1.97,0,1.0
VEN0012,2023-11-20,Preferred Service Vendor 012,Preferred,2,3730,1.43,0,1.0
VEN0012,2023-11-27,Preferred Service Vendor 012,Preferred,2,4325,2.47,1,0.9765
VEN0012,2023-12-04,Preferred Service Vendor 012,Preferred,2,4210,1.8,0,1.0
VEN0012,2023-12-11,Preferred Service Vendor 012,Preferred,2,1519,3.2,1,0.94
VEN0012,2023-12-18,Preferred Service Vendor 012,Preferred,2,4381,1.17,0,1.0
VEN0012,2023-12-25,Preferred Service Vendor 012,Preferred,2,6702,2.01,1,0.9995
VEN0012,2024-01-01,Preferred Service Vendor 012,Preferred,2,5221,1.18,0,1.0
VEN0012,2024-01-08,Preferred Service Vendor 012,Preferred,2,5114,0.94,0,1.0
VEN0012,2024-01-15,Preferred Service Vendor 012,Preferred,2,3662,1.79,0,1.0
VEN0012,2024-01-22,Preferred Service Vendor 012,Preferred,2,3337,2.06,1,0.997
VEN0012,2024-01-29,Preferred Service Vendor 012,Preferred,2,5088,1.16,0,1.0
VEN0012,2024-02-05,Preferred Service Vendor 012,Preferred,2,5589,2.65,1,0.9675
VEN0012,2024-02-12,Preferred Service Vendor 012,Preferred,2,5959,0.5,0,1.0
VEN0012,2024-02-19,Preferred Service Vendor 012,Preferred,2,3289,3.07,1,0.9465
VEN0012,2024-02-26,Preferred Service Vendor 012,Preferred,2,3298,3.68,1,0.916
VEN0012,2024-03-04,Preferred Service Vendor 012,Preferred,2,4636,1.9,0,1.0
VEN0012,2024-03-11,Preferred Service Vendor 012,Preferred,2,2256,3.48,1,0.926
VEN0012,2024-03-18,Preferred Service Vendor 012,Preferred,2,4646,1.91,0,1.0
VEN0012,2024-03-25,Preferred Service Vendor 012,Preferred,2,4634,4.05,1,0.8975
VEN0012,2024-04-01,Preferred Service Vendor 012,Preferred,2,3212,2.04,1,0.998
VEN0012,2024-04-08,Preferred Service Vendor 012,Preferred,2,3259,2.55,1,0.9725
VEN0012,2024-04-15,Preferred Service Vendor 012,Preferred,2,2386,2.68,1,0.966
VEN0012,2024-04-22,Preferred Service Vendor 012,Preferred,2,3497,1.79,0,1.0
VEN0012,2024-04-29,Preferred Service Vendor 012,Preferred,2,6367,3.58,1,0.921
VEN0012,2024-05-06,Preferred Service Vendor 012,Preferred,2,1764,2.89,1,0.9555
VEN0012,2024-05-13,Preferred Service Vendor 012,Preferred,2,4909,2.2,1,0.99
VEN0012,2024-05-20,Preferred Service Vendor 012,Preferred,2,5593,1.23,0,1.0
VEN0012,2024-05-27,Preferred Service Vendor 012,Preferred,2,4648,2.67,1,0.9665
VEN0012,2024-06-03,Preferred Service Vendor 012,Preferred,2,6355,2.56,1,0.972
VEN0012,2024-06-10,Preferred Service Vendor 012,Preferred,2,5000,1.99,0,1.0
VEN0012,2024-06-17,Preferred Service Vendor 012,Preferred,2,3799,2.45,1,0.9775
VEN0012,2024-06-24,Preferred Service Vendor 012,Preferred,2,4194,4.16,1,0.892
VEN0012,2024-07-01,Preferred Service Vendor 012,Preferred,2,5317,0.72,0,1.0
VEN0012,2024-07-08,Preferred Service Vendor 012,Preferred,2,2896,2.95,1,0.9525
VEN0012,2024-07-15,Preferred Service Vendor 012,Preferred,2,5383,2.56,1,0.972
VEN0012,2024-07-22,Preferred Service Vendor 012,Preferred,2,5640,2.74,1,0.963
VEN0012,2024-07-29,Preferred Service Vendor 012,Preferred,2,6163,3.82,1,0.909
VEN0012,2024-08-05,Preferred Service Vendor 012,Preferred,2,2349,2.51,1,0.9745
VEN0012,2024-08-12,Preferred Service Vendor 012,Preferred,2,4475,2.04,1,0.998
VEN0012,2024-08-19,Preferred Service Vendor 012,Preferred,2,4351,2.35,1,0.9825
VEN0012,2024-08-26,Preferred Service Vendor 012,Preferred,2,2993,0.5,0,1.0
VEN0012,2024-09-02,Preferred Service Vendor 012,Preferred,2,5271,1.66,0,1.0
VEN0012,2024-09-09,Preferred Service Vendor 012,Preferred,2,3117,2.28,1,0.986
VEN0012,2024-09-16,Preferred Service Vendor 012,Preferred,2,5635,1.29,0,1.0
VEN0012,2024-09-23,Preferred Service Vendor 012,Preferred,2,3632,2.76,1,0.962
VEN0012,2024-09-30,Preferred Service Vendor 012,Preferred,2,4575,3.1,1,0.945
VEN0012,2024-10-07,Preferred Service Vendor 012,Preferred,2,2794,2.38,1,0.981
VEN0012,2024-10-14,Preferred Service Vendor 012,Preferred,2,4309,1.66,0,1.0
VEN0012,2024-10-21,Preferred Service Vendor 012,Preferred,2,3679,3.21,1,0.9395
VEN0012,2024-10-28,Preferred Service Vendor 012,Preferred,2,3910,0.78,0,1.0
VEN0012,2024-11-04,Preferred Service Vendor 012,Preferred,2,2765,2.45,1,0.9775
VEN0012,2024-11-11,Preferred Service Vendor 012,Preferred,2,4358,3.18,1,0.941
VEN0012,2024-11-18,Preferred Service Vendor 012,Preferred,2,4972,3.41,1,0.9295
VEN0012,2024-11-25,Preferred Service Vendor 012,Preferred,2,3346,2.2,1,0.99
VEN0012,2024-12-02,Preferred Service Vendor 012,Preferred,2,5397,0.8,0,1.0
VEN0012,2024-12-09,Preferred Service Vendor 012,Preferred,2,1141,1.8,0,1.0
VEN0012,2024-12-16,Preferred Service Vendor 012,Preferred,2,3568,2.91,1,0.9545
VEN0012,2024-12-23,Preferred Service Vendor 012,Preferred,2,5286,2.6,1,0.97
VEN0012,2024-12-30,Preferred Service Vendor 012,Preferred,2,3040,3.8,1,0.91
VEN0013,2023-01-02,Preferred Service Vendor 013,Strategic,12,4572,16.23,1,0.7885
VEN0013,2023-01-09,Preferred Service Vendor 013,Strategic,12,3591,10.71,0,1.0
VEN0013,2023-01-16,Preferred Service Vendor 013,Strategic,12,5277,12.72,1,0.964
VEN0013,2023-01-23,Preferred Service Vendor 013,Strategic,12,4652,9.56,0,1.0
VEN0013,2023-01-30,Preferred Service Vendor 013,Strategic,12,4225,10.16,0,1.0
VEN0013,2023-02-06,Preferred Service Vendor 013,Strategic,12,3618,18.26,1,0.687
VEN0013,2023-02-13,Preferred Service Vendor 013,Strategic,12,3863,11.05,0,1.0
VEN0013,2023-02-20,Preferred Service Vendor 013,Strategic,12,4902,14.36,1,0.882
VEN0013,2023-02-27,Preferred Service Vendor 013,Strategic,12,3818,16.68,1,0.766
VEN0013,2023-03-06,Preferred Service Vendor 013,Strategic,12,4688,17.69,1,0.7155
VEN0013,2023-03-13,Preferred Service Vendor 013,Strategic,12,3779,13.11,1,0.9445
VEN0013,2023-03-20,Preferred Service Vendor 013,Strategic,12,3713,16.95,1,0.7525
VEN0013,2023-03-27,Preferred Service Vendor 013,Strategic,12,4712,14.53,1,0.8735
VEN0013,2023-04-03,Preferred Service Vendor 013,Strategic,12,2360,13.9,1,0.905
VEN0013,2023-04-10,Preferred Service Vendor 013,Strategic,12,3571,13.79,1,0.9105
VEN0013,2023-04-17,Preferred Service Vendor 013,Strategic,12,4049,11.42,0,1.0
VEN0013,2023-04-24,Preferred Service Vendor 013,Strategic,12,2166,7.02,0,1.0
VEN0013,2023-05-01,Preferred Service Vendor 013,Strategic,12,2786,17.18,1,0.741
VEN0013,2023-05-08,Preferred Service Vendor 013,Strategic,12,3845,14.95,1,0.8525
VEN0013,2023-05-15,Preferred Service Vendor 013,Strategic,12,3498,13.08,1,0.946
VEN0013,2023-05-22,Preferred Service Vendor 013,Strategic,12,6601,14.28,1,0.886
VEN0013,2023-05-29,Preferred Service Vendor 013,Strategic,12,1332,13.61,1,0.9195
VEN0013,2023-06-05,Preferred Service Vendor 013,Strategic,12,4267,8.01,0,1.0
VEN0013,2023-06-12,Preferred Service Vendor 013,Strategic,12,2892,13.6,1,0.92
VEN0013,2023-06-19,Preferred Service Vendor 013,Strategic,12,2312,12.9,1,0.955
VEN0013,2023-06-26,Preferred Service Vendor 013,Strategic,12,5485,15.27,1,0.8365
VEN0013,2023-07-03,Preferred Service Vendor 013,Strategic,12,4256,8.54,0,1.0
VEN0013,2023-07-10,Preferred Service Vendor 013,Strategic,12,3282,15.44,1,0.828
VEN0013,2023-07-17,Preferred Service Vendor 013,Strategic,12,7065,13.55,1,0.9225
VEN0013,2023-07-24,Preferred Service Vendor 013,Strategic,12,5210,12.1,1,0.995
VEN0013,2023-07-31,Preferred Service Vendor 013,Strategic,12,2450,8.88,0,1.0
VEN0013,2023-08-07,Preferred Service Vendor 013,Strategic,12,3456,9.67,0,1.0
VEN0013,2023-08-14,Preferred Service Vendor 013,Strategic,12,5460,9.25,0,1.0
VEN0013,2023-08-21,Preferred Service Vendor 013,Strategic,12,5223,18.57,1,0.6715
VEN0013,2023-08-28,Preferred Service Vendor 013,Strategic,12,4704,12.29,1,0.9855
VEN0013,2023-09-04,Preferred Service Vendor 013,Strategic,12,4465,10.89,0,1.0
VEN0013,2023-09-11,Preferred Service Vendor 013,Strategic,12,4842,13.5,1,0.925
VEN0013,2023-09-18,Preferred Service Vendor 013,Strategic,12,3950,17.56,1,0.722
VEN0013,2023-09-25,Preferred Service Vendor 013,Strategic,12,4725,17.48,1,0.726
VEN0013,2023-10-02,Preferred Service Vendor 013,Strategic,12,4112,18.73,1,0.6635
VEN0013,2023-10-09,Preferred Service Vendor 013,Strategic,12,3125,15.75,1,0.8125
VEN0013,2023-10-16,Preferred Service Vendor 013,Strategic,12,3030,11.9,0,1.0
VEN0013,2023-10-23,Preferred Service Vendor 013,Strategic,12,3495,9.7,0,1.0
VEN0013,2023-10-30,Preferred Service Vendor 013,Strategic,12,3144,13.81,1,0.9095
VEN0013,2023-11-06,Preferred Service Vendor 013,Strategic,12,3704,11.38,0,1.0
VEN0013,2023-11-13,Preferred Service Vendor 013,Strategic,12,3017,10.24,0,1.0
VEN0013,2023-11-20,Preferred Service Vendor 013,Strategic,12,4657,10.33,0,1.0
VEN0013,2023-11-27,Preferred Service Vendor 013,Strategic,12,3174,15.41,1,0.8295
VEN0013,2023-12-04,Preferred Service Vendor 013,Strategic,12,6160,8.97,0,1.0
VEN0013,2023-12-11,Preferred Service Vendor 013,Strategic,12,3173,13.63,1,0.9185
VEN0013,2023-12-18,Preferred Service Vendor 013,Strategic,12,4074,18.39,1,0.6805
VEN0013,2023-12-25,Preferred Service Vendor 013,Strategic,12,4529,9.03,0,1.0
VEN0013,2024-01-01,Preferred Service Vendor 013,Strategic,12,5394,14.65,1,0.8675
VEN0013,2024-01-08,Preferred Service Vendor 013,Strategic,12,2327,16.83,1,0.7585
VEN0013,2024-01-15,Preferred Service Vendor 013,Strategic,12,3378,18.2,1,0.69
VEN0013,2024-01-22,Preferred Service Vendor 013,Strategic,12,5728,8.05,0,1.0
VEN0013,2024-01-29,Preferred Service Vendor 013,Strategic,12,2982,11.48,0,1.0
VEN0013,2024-02-05,Preferred Service Vendor 013,Strategic,12,5442,17.41,1,0.7295
VEN0013,2024-02-12,Preferred Service Vendor 013,Strategic,12,2582,15.68,1,0.816
VEN0013,2024-02-19,Preferred Service Vendor 013,Strategic,12,4275,10.22,0,1.0
VEN0013,2024-02-26,Preferred Service Vendor 013,Strategic,12,2505,11.96,0,1.0
VEN0013,2024-03-04,Preferred Service Vendor 013,Strategic,12,6179,14.04,1,0.898
VEN0013,2024-03-11,Preferred Service Vendor 013,Strategic,12,5708,11.67,0,1.0
VEN0013,2024-03-18,Preferred Service Vendor 013,Strategic,12,5630,13.56,1,0.922
VEN0013,2024-03-25,Preferred Service Vendor 013,Strategic,12,3366,15.23,1,0.8385
VEN0013,2024-04-01,Preferred Service Vendor 013,Strategic,12,5097,15.68,1,0.816
VEN0013,2024-04-08,Preferred Service Vendor 013,Strategic,12,5104,12.92,1,0.954
VEN0013,2024-04-15,Preferred Service Vendor 013,Strategic,12,2805,12.94,1,0.953
VEN0013,2024-04-22,Preferred Service Vendor 013,Strategic,12,2870,10.63,0,1.0
VEN0013,2024-04-29,Preferred Service Vendor 013,Strategic,12,4635,12.24,1,0.988
VEN0013,2024-05-06,Preferred Service Vendor 013,Strategic,12,3530,12.48,1,0.976
VEN0013,2024-05-13,Preferred Service Vendor 013,Strategic,12,3316,17.55,1,0.7225
VEN0013,2024-05-20,Preferred Service Vendor 013,Strategic,12,4947,14.01,1,0.8995
VEN0013,2024-05-27,Preferred Service Vendor 013,Strategic,12,3709,16.04,1,0.798
VEN0013,2024-06-03,Preferred Service Vendor 013,Strategic,12,3501,16.71,1,0.7645
VEN0013,2024-06-10,Preferred Service Vendor 013,Strategic,12,4040,15.53,1,0.8235
VEN0013,2024-06-17,Preferred Service Vendor 013,Strategic,12,5818,9.58,0,1.0
VEN0013,2024-06-24,Preferred Service Vendor 013,Strategic,12,3923,14.4,1,0.88
VEN0013,2024-07-01,Preferred Service Vendor 013,Strategic,12,3097,15.56,1,0.822
VEN0013,2024-07-08,Preferred Service Vendor 013,Strategic,12,2764,15.46,1,0.827
VEN0013,2024-07-15,Preferred Service Vendor 013,Strategic,12,1983,10.17,0,1.0
VEN0013,2024-07-22,Preferred Service Vendor 013,Strategic,12,1987,16.6,1,0.77
VEN0013,2024-07-29,Preferred Service Vendor 013,Strategic,12,2967,12.89,1,0.9555
VEN0013,2024-08-05,Preferred Service Vendor 013,Strategic,12,5115,15.58,1,0.821
VEN0013,2024-08-12,Preferred Service Vendor 013,Strategic,12,5570,8.17,0,1.0
VEN0013,2024-08-19,Preferred Service Vendor 013,Strategic,12,6573,11.25,0,1.0
VEN0013,2024-08-26,Preferred Service Vendor 013,Strategic,12,3406,17.63,1,0.7185
VEN0013,2024-09-02,Preferred Service Vendor 013,Strategic,12,1490,12.58,1,0.971
VEN0013,2024-09-09,Preferred Service Vendor 013,Strategic,12,4302,12.08,1,0.996
VEN0013,2024-09-16,Preferred Service Vendor 013,Strategic,12,7136,16.52,1,0.774
VEN0013,2024-09-23,Preferred Service Vendor 013,Strategic,12,2808,14.3,1,0.885
VEN0013,2024-09-30,Preferred Service Vendor 013,Strategic,12,4132,8.51,0,1.0
VEN0013,2024-10-07,Preferred Service Vendor 013,Strategic,12,3868,17.78,1,0.711
VEN0013,2024-10-14,Preferred Service Vendor 013,Strategic,12,5047,9.11,0,1.0
VEN0013,2024-10-21,Preferred Service Vendor 013,Strategic,12,5240,8.75,0,1.0
VEN0013,2024-10-28,Preferred Service Vendor 013,Strategic,12,3820,17.49,1,0.7255
VEN0013,2024-11-04,Preferred Service Vendor 013,Strategic,12,1914,9.03,0,1.0
VEN0013,2024-11-11,Preferred Service Vendor 013,Strategic,12,5896,13.59,1,0.9205
VEN0013,2024-11-18,Preferred Service Vendor 013,Strategic,12,2671,10.45,0,1.0
VEN0013,2024-11-25,Preferred Service Vendor 013,Strategic,12,2151,14.49,1,0.8755
VEN0013,2024-12-02,Preferred Service Vendor 013,Strategic,12,5601,12.36,1,0.982
VEN0013,2024-12-09,Preferred Service Vendor 013,Strategic,12,4153,15.57,1,0.8215
VEN0013,2024-12-16,Preferred Service Vendor 013,Strategic,12,4259,17.01,1,0.7495
VEN0013,2024-12-23,Preferred Service Vendor 013,Strategic,12,4055,12.16,1,0.992
VEN0013,2024-12-30,Preferred Service Vendor 013,Strategic,12,1040,9.33,0,1.0
VEN0014,2023-01-02,Preferred Service Vendor 014,Preferred,12,3194,17.06,1,0.747
VEN0014,2023-01-09,Preferred Service Vendor 014,Preferred,12,5033,8.71,0,1.0
VEN0014,2023-01-16,Preferred Service Vendor 014,Preferred,12,3805,15.09,1,0.8455
VEN0014,2023-01-23,Preferred Service Vendor 014,Preferred,12,4901,14.03,1,0.8985
VEN0014,2023-01-30,Preferred Service Vendor 014,Preferred,12,3296,17.06,1,0.747
VEN0014,2023-02-06,Preferred Service Vendor 014,Preferred,12,3958,11.17,0,1.0
VEN0014,2023-02-13,Preferred Service Vendor 014,Preferred,12,3011,17.27,1,0.7365
VEN0014,2023-02-20,Preferred Service Vendor 014,Preferred,12,4017,16.23,1,0.7885
VEN0014,2023-02-27,Preferred Service Vendor 014,Preferred,12,4195,16.98,1,0.751
